"region";"år";"statistikkvariabel";"07459: Befolkning, etter region, år og statistikkvariabel"
"1841 Fauske - Fuossko";"2016";"Personer";9604
"1841 Fauske - Fuossko";"2017";"Personer";9729
"1841 Fauske - Fuossko";"2018";"Personer";9775
"1841 Fauske - Fuossko";"2019";"Personer";9760
"1845 Sørfold";"1986";"Personer";3017
"1845 Sørfold";"1987";"Personer";2977
"1845 Sørfold";"1988";"Personer";2900
"1845 Sørfold";"1989";"Personer";2872
"1845 Sørfold";"1990";"Personer";2820
"1845 Sørfold";"1991";"Personer";2826
"1845 Sørfold";"1992";"Personer";2781
"1845 Sørfold";"1993";"Personer";2708
"1845 Sørfold";"1994";"Personer";2676
"1845 Sørfold";"1995";"Personer";2630
"1845 Sørfold";"1996";"Personer";2573
"1845 Sørfold";"1997";"Personer";2536
"1845 Sørfold";"1998";"Personer";2485
"1845 Sørfold";"1999";"Personer";2431
"1845 Sørfold";"2000";"Personer";2367
"1845 Sørfold";"2001";"Personer";2352
"1845 Sørfold";"2002";"Personer";2278
"1845 Sørfold";"2003";"Personer";2228
"1845 Sørfold";"2004";"Personer";2184
"1845 Sørfold";"2005";"Personer";2153
"1845 Sørfold";"2006";"Personer";2119
"1845 Sørfold";"2007";"Personer";2084
"1845 Sørfold";"2008";"Personer";2000
"1845 Sørfold";"2009";"Personer";2021
"1845 Sørfold";"2010";"Personer";1984
"1845 Sørfold";"2011";"Personer";1989
"1845 Sørfold";"2012";"Personer";2003
"1845 Sørfold";"2013";"Personer";1981
"1845 Sørfold";"2014";"Personer";1987
"1845 Sørfold";"2015";"Personer";1953
"1845 Sørfold";"2016";"Personer";1963
"1845 Sørfold";"2017";"Personer";1958
"1845 Sørfold";"2018";"Personer";1979
"1845 Sørfold";"2019";"Personer";1975
"1848 Steigen";"1986";"Personer";3525
"1848 Steigen";"1987";"Personer";3449
"1848 Steigen";"1988";"Personer";3393
"1848 Steigen";"1989";"Personer";3351
"1848 Steigen";"1990";"Personer";3271
"1848 Steigen";"1991";"Personer";3265
"1848 Steigen";"1992";"Personer";3257
"1848 Steigen";"1993";"Personer";3240
"1848 Steigen";"1994";"Personer";3191
"1848 Steigen";"1995";"Personer";3154
"1848 Steigen";"1996";"Personer";3136
"1848 Steigen";"1997";"Personer";3091
"1848 Steigen";"1998";"Personer";3075
"1848 Steigen";"1999";"Personer";3022
"1848 Steigen";"2000";"Personer";2977
"1848 Steigen";"2001";"Personer";2936
"1848 Steigen";"2002";"Personer";2889
"1848 Steigen";"2003";"Personer";2875
"1848 Steigen";"2004";"Personer";2863
"1848 Steigen";"2005";"Personer";2802
"1848 Steigen";"2006";"Personer";2760
"1848 Steigen";"2007";"Personer";2680
"1848 Steigen";"2008";"Personer";2672
"1848 Steigen";"2009";"Personer";2665
"1848 Steigen";"2010";"Personer";2619
"1848 Steigen";"2011";"Personer";2619
"1848 Steigen";"2012";"Personer";2609
"1848 Steigen";"2013";"Personer";2552
"1848 Steigen";"2014";"Personer";2579
"1848 Steigen";"2015";"Personer";2507
"1848 Steigen";"2016";"Personer";2543
"1848 Steigen";"2017";"Personer";2543
"1848 Steigen";"2018";"Personer";2534
"1848 Steigen";"2019";"Personer";2576
"1849 Hamarøy - Hábmer (-2019)";"1986";"Personer";2325
"1849 Hamarøy - Hábmer (-2019)";"1987";"Personer";2373
"1849 Hamarøy - Hábmer (-2019)";"1988";"Personer";2363
"1849 Hamarøy - Hábmer (-2019)";"1989";"Personer";2375
"1849 Hamarøy - Hábmer (-2019)";"1990";"Personer";2312
"1849 Hamarøy - Hábmer (-2019)";"1991";"Personer";2271
"1849 Hamarøy - Hábmer (-2019)";"1992";"Personer";2254
"1849 Hamarøy - Hábmer (-2019)";"1993";"Personer";2254
"1849 Hamarøy - Hábmer (-2019)";"1994";"Personer";2214
"1849 Hamarøy - Hábmer (-2019)";"1995";"Personer";2215
"1849 Hamarøy - Hábmer (-2019)";"1996";"Personer";2218
"1849 Hamarøy - Hábmer (-2019)";"1997";"Personer";2156
"1849 Hamarøy - Hábmer (-2019)";"1998";"Personer";2101
"1849 Hamarøy - Hábmer (-2019)";"1999";"Personer";2037
"1849 Hamarøy - Hábmer (-2019)";"2000";"Personer";2008
"1849 Hamarøy - Hábmer (-2019)";"2001";"Personer";1959
"1849 Hamarøy - Hábmer (-2019)";"2002";"Personer";1932
"1849 Hamarøy - Hábmer (-2019)";"2003";"Personer";1926
"1849 Hamarøy - Hábmer (-2019)";"2004";"Personer";1872
"1849 Hamarøy - Hábmer (-2019)";"2005";"Personer";1836
"1849 Hamarøy - Hábmer (-2019)";"2006";"Personer";1821
"1849 Hamarøy - Hábmer (-2019)";"2007";"Personer";1771
"1849 Hamarøy - Hábmer (-2019)";"2008";"Personer";1761
"1849 Hamarøy - Hábmer (-2019)";"2009";"Personer";1754
"1849 Hamarøy - Hábmer (-2019)";"2010";"Personer";1752
"1849 Hamarøy - Hábmer (-2019)";"2011";"Personer";1771
"1849 Hamarøy - Hábmer (-2019)";"2012";"Personer";1783
"1849 Hamarøy - Hábmer (-2019)";"2013";"Personer";1791
"1849 Hamarøy - Hábmer (-2019)";"2014";"Personer";1820
"1849 Hamarøy - Hábmer (-2019)";"2015";"Personer";1811
"1849 Hamarøy - Hábmer (-2019)";"2016";"Personer";1824
"1849 Hamarøy - Hábmer (-2019)";"2017";"Personer";1810
"1849 Hamarøy - Hábmer (-2019)";"2018";"Personer";1801
"1849 Hamarøy - Hábmer (-2019)";"2019";"Personer";1747
"1850 Divtasvuodna - Tysfjord (-2019)";"1986";"Personer";2738
"1850 Divtasvuodna - Tysfjord (-2019)";"1987";"Personer";2693
"1850 Divtasvuodna - Tysfjord (-2019)";"1988";"Personer";2641
"1850 Divtasvuodna - Tysfjord (-2019)";"1989";"Personer";2640
"1850 Divtasvuodna - Tysfjord (-2019)";"1990";"Personer";2622
"1850 Divtasvuodna - Tysfjord (-2019)";"1991";"Personer";2553
"1850 Divtasvuodna - Tysfjord (-2019)";"1992";"Personer";2554
"1850 Divtasvuodna - Tysfjord (-2019)";"1993";"Personer";2539
"1850 Divtasvuodna - Tysfjord (-2019)";"1994";"Personer";2505
"1850 Divtasvuodna - Tysfjord (-2019)";"1995";"Personer";2465
"1850 Divtasvuodna - Tysfjord (-2019)";"1996";"Personer";2422
"1850 Divtasvuodna - Tysfjord (-2019)";"1997";"Personer";2402
"1850 Divtasvuodna - Tysfjord (-2019)";"1998";"Personer";2372
"1850 Divtasvuodna - Tysfjord (-2019)";"1999";"Personer";2355
"1850 Divtasvuodna - Tysfjord (-2019)";"2000";"Personer";2302
"1850 Divtasvuodna - Tysfjord (-2019)";"2001";"Personer";2267
"1850 Divtasvuodna - Tysfjord (-2019)";"2002";"Personer";2283
"1850 Divtasvuodna - Tysfjord (-2019)";"2003";"Personer";2241
"1850 Divtasvuodna - Tysfjord (-2019)";"2004";"Personer";2209
"1850 Divtasvuodna - Tysfjord (-2019)";"2005";"Personer";2150
"1850 Divtasvuodna - Tysfjord (-2019)";"2006";"Personer";2118
"1850 Divtasvuodna - Tysfjord (-2019)";"2007";"Personer";2052
"1850 Divtasvuodna - Tysfjord (-2019)";"2008";"Personer";2028
"1850 Divtasvuodna - Tysfjord (-2019)";"2009";"Personer";2046
"1850 Divtasvuodna - Tysfjord (-2019)";"2010";"Personer";2007
"1850 Divtasvuodna - Tysfjord (-2019)";"2011";"Personer";2002
"1850 Divtasvuodna - Tysfjord (-2019)";"2012";"Personer";1956
"1850 Divtasvuodna - Tysfjord (-2019)";"2013";"Personer";1978
"1850 Divtasvuodna - Tysfjord (-2019)";"2014";"Personer";2000
"1850 Divtasvuodna - Tysfjord (-2019)";"2015";"Personer";1996
"1850 Divtasvuodna - Tysfjord (-2019)";"2016";"Personer";1974
"1850 Divtasvuodna - Tysfjord (-2019)";"2017";"Personer";1960
"1850 Divtasvuodna - Tysfjord (-2019)";"2018";"Personer";1953
"1850 Divtasvuodna - Tysfjord (-2019)";"2019";"Personer";1925
"1851 Lødingen";"1986";"Personer";2968
"1851 Lødingen";"1987";"Personer";2937
"1851 Lødingen";"1988";"Personer";2921
"1851 Lødingen";"1989";"Personer";2884
"1851 Lødingen";"1990";"Personer";2843
"1851 Lødingen";"1991";"Personer";2799
"1851 Lødingen";"1992";"Personer";2788
"1851 Lødingen";"1993";"Personer";2762
"1851 Lødingen";"1994";"Personer";2705
"1851 Lødingen";"1995";"Personer";2674
"1851 Lødingen";"1996";"Personer";2654
"1851 Lødingen";"1997";"Personer";2576
"1851 Lødingen";"1998";"Personer";2537
"1851 Lødingen";"1999";"Personer";2497
"1851 Lødingen";"2000";"Personer";2471
"1851 Lødingen";"2001";"Personer";2402
"1851 Lødingen";"2002";"Personer";2358
"1851 Lødingen";"2003";"Personer";2382
"1851 Lødingen";"2004";"Personer";2386
"1851 Lødingen";"2005";"Personer";2349
"1851 Lødingen";"2006";"Personer";2314
"1851 Lødingen";"2007";"Personer";2257
"1851 Lødingen";"2008";"Personer";2279
"1851 Lødingen";"2009";"Personer";2242
"1851 Lødingen";"2010";"Personer";2181
"1851 Lødingen";"2011";"Personer";2196
"1851 Lødingen";"2012";"Personer";2179
"1851 Lødingen";"2013";"Personer";2220
"1851 Lødingen";"2014";"Personer";2248
"1851 Lødingen";"2015";"Personer";2160
"1851 Lødingen";"2016";"Personer";2144
"1851 Lødingen";"2017";"Personer";2134
"1851 Lødingen";"2018";"Personer";2102
"1851 Lødingen";"2019";"Personer";2077
"1852 Tjeldsund (-2019)";"1986";"Personer";1945
"1852 Tjeldsund (-2019)";"1987";"Personer";1842
"1852 Tjeldsund (-2019)";"1988";"Personer";1826
"1852 Tjeldsund (-2019)";"1989";"Personer";1754
"1852 Tjeldsund (-2019)";"1990";"Personer";1711
"1852 Tjeldsund (-2019)";"1991";"Personer";1660
"1852 Tjeldsund (-2019)";"1992";"Personer";1641
"1852 Tjeldsund (-2019)";"1993";"Personer";1634
"1852 Tjeldsund (-2019)";"1994";"Personer";1579
"1852 Tjeldsund (-2019)";"1995";"Personer";1604
"1852 Tjeldsund (-2019)";"1996";"Personer";1586
"1852 Tjeldsund (-2019)";"1997";"Personer";1574
"1852 Tjeldsund (-2019)";"1998";"Personer";1523
"1852 Tjeldsund (-2019)";"1999";"Personer";1525
"1852 Tjeldsund (-2019)";"2000";"Personer";1527
"1852 Tjeldsund (-2019)";"2001";"Personer";1461
"1852 Tjeldsund (-2019)";"2002";"Personer";1477
"1852 Tjeldsund (-2019)";"2003";"Personer";1444
"1852 Tjeldsund (-2019)";"2004";"Personer";1448
"1852 Tjeldsund (-2019)";"2005";"Personer";1421
"1852 Tjeldsund (-2019)";"2006";"Personer";1396
"1852 Tjeldsund (-2019)";"2007";"Personer";1352
"1852 Tjeldsund (-2019)";"2008";"Personer";1338
"1852 Tjeldsund (-2019)";"2009";"Personer";1333
"1852 Tjeldsund (-2019)";"2010";"Personer";1345
"1852 Tjeldsund (-2019)";"2011";"Personer";1325
"1852 Tjeldsund (-2019)";"2012";"Personer";1284
"1852 Tjeldsund (-2019)";"2013";"Personer";1278
"1852 Tjeldsund (-2019)";"2014";"Personer";1256
"1852 Tjeldsund (-2019)";"2015";"Personer";1280
"1852 Tjeldsund (-2019)";"2016";"Personer";1283
"1852 Tjeldsund (-2019)";"2017";"Personer";1252
"1852 Tjeldsund (-2019)";"2018";"Personer";1259
"1852 Tjeldsund (-2019)";"2019";"Personer";1259
"1853 Evenes";"1986";"Personer";1805
"1853 Evenes";"1987";"Personer";1792
"1853 Evenes";"1988";"Personer";1812
"1853 Evenes";"1989";"Personer";1756
"1853 Evenes";"1990";"Personer";1730
"1853 Evenes";"1991";"Personer";1706
"1853 Evenes";"1992";"Personer";1685
"1853 Evenes";"1993";"Personer";1694
"1853 Evenes";"1994";"Personer";1640
"1853 Evenes";"1995";"Personer";1621
"1853 Evenes";"1996";"Personer";1583
"1853 Evenes";"1997";"Personer";1543
"1853 Evenes";"1998";"Personer";1521
"1853 Evenes";"1999";"Personer";1527
"1853 Evenes";"2000";"Personer";1523
"1853 Evenes";"2001";"Personer";1504
"1853 Evenes";"2002";"Personer";1508
"1853 Evenes";"2003";"Personer";1494
"1853 Evenes";"2004";"Personer";1444
"1853 Evenes";"2005";"Personer";1417
"1853 Evenes";"2006";"Personer";1365
"1853 Evenes";"2007";"Personer";1361
"1853 Evenes";"2008";"Personer";1358
"1853 Evenes";"2009";"Personer";1345
"1853 Evenes";"2010";"Personer";1357
"1853 Evenes";"2011";"Personer";1342
"1853 Evenes";"2012";"Personer";1359
"1853 Evenes";"2013";"Personer";1376
"1853 Evenes";"2014";"Personer";1391
"1853 Evenes";"2015";"Personer";1385
"1853 Evenes";"2016";"Personer";1400
"1853 Evenes";"2017";"Personer";1402
"1853 Evenes";"2018";"Personer";1387
"1853 Evenes";"2019";"Personer";1387
"1854 Ballangen (-2019)";"1986";"Personer";3219
"1854 Ballangen (-2019)";"1987";"Personer";3193
"1854 Ballangen (-2019)";"1988";"Personer";3200
"1854 Ballangen (-2019)";"1989";"Personer";3126
"1854 Ballangen (-2019)";"1990";"Personer";3055
"1854 Ballangen (-2019)";"1991";"Personer";3090
"1854 Ballangen (-2019)";"1992";"Personer";3082
"1854 Ballangen (-2019)";"1993";"Personer";3006
"1854 Ballangen (-2019)";"1994";"Personer";2983
"1854 Ballangen (-2019)";"1995";"Personer";2931
"1854 Ballangen (-2019)";"1996";"Personer";2924
"1854 Ballangen (-2019)";"1997";"Personer";2915
"1854 Ballangen (-2019)";"1998";"Personer";2850
"1854 Ballangen (-2019)";"1999";"Personer";2838
"1854 Ballangen (-2019)";"2000";"Personer";2775
"1854 Ballangen (-2019)";"2001";"Personer";2731
"1854 Ballangen (-2019)";"2002";"Personer";2679
"1854 Ballangen (-2019)";"2003";"Personer";2680
"1854 Ballangen (-2019)";"2004";"Personer";2693
"1854 Ballangen (-2019)";"2005";"Personer";2736
"1854 Ballangen (-2019)";"2006";"Personer";2701
"1854 Ballangen (-2019)";"2007";"Personer";2684
"1854 Ballangen (-2019)";"2008";"Personer";2652
"1854 Ballangen (-2019)";"2009";"Personer";2623
"1854 Ballangen (-2019)";"2010";"Personer";2616
"1854 Ballangen (-2019)";"2011";"Personer";2620
"1854 Ballangen (-2019)";"2012";"Personer";2616
"1854 Ballangen (-2019)";"2013";"Personer";2599
"1854 Ballangen (-2019)";"2014";"Personer";2591
"1854 Ballangen (-2019)";"2015";"Personer";2581
"1854 Ballangen (-2019)";"2016";"Personer";2556
"1854 Ballangen (-2019)";"2017";"Personer";2554
"1854 Ballangen (-2019)";"2018";"Personer";2522
"1854 Ballangen (-2019)";"2019";"Personer";2470
"1856 Røst";"1986";"Personer";726
"1856 Røst";"1987";"Personer";700
"1856 Røst";"1988";"Personer";663
"1856 Røst";"1989";"Personer";646
"1856 Røst";"1990";"Personer";631
"1856 Røst";"1991";"Personer";621
"1856 Røst";"1992";"Personer";653
"1856 Røst";"1993";"Personer";670
"1856 Røst";"1994";"Personer";688
"1856 Røst";"1995";"Personer";693
"1856 Røst";"1996";"Personer";699
"1856 Røst";"1997";"Personer";695
"1856 Røst";"1998";"Personer";667
"1856 Røst";"1999";"Personer";654
"1856 Røst";"2000";"Personer";666
"1856 Røst";"2001";"Personer";652
"1856 Røst";"2002";"Personer";649
"1856 Røst";"2003";"Personer";641
"1856 Røst";"2004";"Personer";617
"1856 Røst";"2005";"Personer";602
"1856 Røst";"2006";"Personer";598
"1856 Røst";"2007";"Personer";591
"1856 Røst";"2008";"Personer";622
"1856 Røst";"2009";"Personer";606
"1856 Røst";"2010";"Personer";612
"1856 Røst";"2011";"Personer";605
"1856 Røst";"2012";"Personer";595
"1856 Røst";"2013";"Personer";565
"1856 Røst";"2014";"Personer";566
"1856 Røst";"2015";"Personer";545
"1856 Røst";"2016";"Personer";551
"1856 Røst";"2017";"Personer";535
"1856 Røst";"2018";"Personer";517
"1856 Røst";"2019";"Personer";508
"1857 Værøy";"1986";"Personer";948
"1857 Værøy";"1987";"Personer";935
"1857 Værøy";"1988";"Personer";898
"1857 Værøy";"1989";"Personer";912
"1857 Værøy";"1990";"Personer";891
"1857 Værøy";"1991";"Personer";873
"1857 Værøy";"1992";"Personer";868
"1857 Værøy";"1993";"Personer";843
"1857 Værøy";"1994";"Personer";822
"1857 Værøy";"1995";"Personer";834
"1857 Værøy";"1996";"Personer";833
"1857 Værøy";"1997";"Personer";837
"1857 Værøy";"1998";"Personer";817
"1857 Værøy";"1999";"Personer";810
"1857 Værøy";"2000";"Personer";775
"1857 Værøy";"2001";"Personer";778
"1857 Værøy";"2002";"Personer";770
"1857 Værøy";"2003";"Personer";769
"1857 Værøy";"2004";"Personer";759
"1857 Værøy";"2005";"Personer";743
"1857 Værøy";"2006";"Personer";748
"1857 Værøy";"2007";"Personer";748
"1857 Værøy";"2008";"Personer";743
"1857 Værøy";"2009";"Personer";738
"1857 Værøy";"2010";"Personer";761
"1857 Værøy";"2011";"Personer";748
"1857 Værøy";"2012";"Personer";751
"1857 Værøy";"2013";"Personer";754
"1857 Værøy";"2014";"Personer";777
"1857 Værøy";"2015";"Personer";780
"1857 Værøy";"2016";"Personer";765
"1857 Værøy";"2017";"Personer";744
"1857 Værøy";"2018";"Personer";746
"1857 Værøy";"2019";"Personer";732
"1859 Flakstad";"1986";"Personer";1710
"1859 Flakstad";"1987";"Personer";1663
"1859 Flakstad";"1988";"Personer";1634
"1859 Flakstad";"1989";"Personer";1623
"1859 Flakstad";"1990";"Personer";1604
"1859 Flakstad";"1991";"Personer";1618
"1859 Flakstad";"1992";"Personer";1617
"1859 Flakstad";"1993";"Personer";1615
"1859 Flakstad";"1994";"Personer";1628
"1859 Flakstad";"1995";"Personer";1633
"1859 Flakstad";"1996";"Personer";1639
"1859 Flakstad";"1997";"Personer";1628
"1859 Flakstad";"1998";"Personer";1617
"1859 Flakstad";"1999";"Personer";1586
"1859 Flakstad";"2000";"Personer";1575
"1859 Flakstad";"2001";"Personer";1554
"1859 Flakstad";"2002";"Personer";1540
"1859 Flakstad";"2003";"Personer";1527
"1859 Flakstad";"2004";"Personer";1484
"1859 Flakstad";"2005";"Personer";1470
"1859 Flakstad";"2006";"Personer";1454
"1859 Flakstad";"2007";"Personer";1458
"1859 Flakstad";"2008";"Personer";1441
"1859 Flakstad";"2009";"Personer";1419
"1859 Flakstad";"2010";"Personer";1369
"1859 Flakstad";"2011";"Personer";1360
"1859 Flakstad";"2012";"Personer";1383
"1859 Flakstad";"2013";"Personer";1376
"1859 Flakstad";"2014";"Personer";1368
"1859 Flakstad";"2015";"Personer";1358
"1859 Flakstad";"2016";"Personer";1336
"1859 Flakstad";"2017";"Personer";1349
"1859 Flakstad";"2018";"Personer";1301
"1859 Flakstad";"2019";"Personer";1292
"1860 Vestvågøy";"1986";"Personer";10745
"1860 Vestvågøy";"1987";"Personer";10690
"1860 Vestvågøy";"1988";"Personer";10599
"1860 Vestvågøy";"1989";"Personer";10580
"1860 Vestvågøy";"1990";"Personer";10547
"1860 Vestvågøy";"1991";"Personer";10569
"1860 Vestvågøy";"1992";"Personer";10582
"1860 Vestvågøy";"1993";"Personer";10632
"1860 Vestvågøy";"1994";"Personer";10662
"1860 Vestvågøy";"1995";"Personer";10791
"1860 Vestvågøy";"1996";"Personer";10801
"1860 Vestvågøy";"1997";"Personer";10744
"1860 Vestvågøy";"1998";"Personer";10715
"1860 Vestvågøy";"1999";"Personer";10695
"1860 Vestvågøy";"2000";"Personer";10750
"1860 Vestvågøy";"2001";"Personer";10769
"1860 Vestvågøy";"2002";"Personer";10668
"1860 Vestvågøy";"2003";"Personer";10751
"1860 Vestvågøy";"2004";"Personer";10813
"1860 Vestvågøy";"2005";"Personer";10764
"1860 Vestvågøy";"2006";"Personer";10797
"1860 Vestvågøy";"2007";"Personer";10745
"1860 Vestvågøy";"2008";"Personer";10710
"1860 Vestvågøy";"2009";"Personer";10706
"1860 Vestvågøy";"2010";"Personer";10674
"1860 Vestvågøy";"2011";"Personer";10780
"1860 Vestvågøy";"2012";"Personer";10848
"1860 Vestvågøy";"2013";"Personer";10870
"1860 Vestvågøy";"2014";"Personer";10997
"1860 Vestvågøy";"2015";"Personer";11140
"1860 Vestvågøy";"2016";"Personer";11198
"1860 Vestvågøy";"2017";"Personer";11294
"1860 Vestvågøy";"2018";"Personer";11397
"1860 Vestvågøy";"2019";"Personer";11480
"1865 Vågan";"1986";"Personer";9503
"1865 Vågan";"1987";"Personer";9440
"1865 Vågan";"1988";"Personer";9325
"1865 Vågan";"1989";"Personer";9347
"1865 Vågan";"1990";"Personer";9353
"1865 Vågan";"1991";"Personer";9342
"1865 Vågan";"1992";"Personer";9336
"1865 Vågan";"1993";"Personer";9352
"1865 Vågan";"1994";"Personer";9337
"1865 Vågan";"1995";"Personer";9414
"1865 Vågan";"1996";"Personer";9381
"1865 Vågan";"1997";"Personer";9362
"1865 Vågan";"1998";"Personer";9247
"1865 Vågan";"1999";"Personer";9180
"1865 Vågan";"2000";"Personer";9229
"1865 Vågan";"2001";"Personer";9172
"1865 Vågan";"2002";"Personer";9094
"1865 Vågan";"2003";"Personer";9036
"1865 Vågan";"2004";"Personer";9052
"1865 Vågan";"2005";"Personer";9034
"1865 Vågan";"2006";"Personer";9021
"1865 Vågan";"2007";"Personer";8992
"1865 Vågan";"2008";"Personer";8933
"1865 Vågan";"2009";"Personer";8976
"1865 Vågan";"2010";"Personer";9023
"1865 Vågan";"2011";"Personer";9023
"1865 Vågan";"2012";"Personer";9086
"1865 Vågan";"2013";"Personer";9207
"1865 Vågan";"2014";"Personer";9223
"1865 Vågan";"2015";"Personer";9285
"1865 Vågan";"2016";"Personer";9350
"1865 Vågan";"2017";"Personer";9444
"1865 Vågan";"2018";"Personer";9611
"1865 Vågan";"2019";"Personer";9595
"1866 Hadsel";"1986";"Personer";8763
"1866 Hadsel";"1987";"Personer";8709
"1866 Hadsel";"1988";"Personer";8713
"1866 Hadsel";"1989";"Personer";8686
"1866 Hadsel";"1990";"Personer";8706
"1866 Hadsel";"1991";"Personer";8608
"1866 Hadsel";"1992";"Personer";8663
"1866 Hadsel";"1993";"Personer";8629
"1866 Hadsel";"1994";"Personer";8717
"1866 Hadsel";"1995";"Personer";8639
"1866 Hadsel";"1996";"Personer";8547
"1866 Hadsel";"1997";"Personer";8540
"1866 Hadsel";"1998";"Personer";8433
"1866 Hadsel";"1999";"Personer";8342
"1866 Hadsel";"2000";"Personer";8321
"1866 Hadsel";"2001";"Personer";8200
"1866 Hadsel";"2002";"Personer";8131
"1866 Hadsel";"2003";"Personer";8051
"1866 Hadsel";"2004";"Personer";8039
"1866 Hadsel";"2005";"Personer";8039
"1866 Hadsel";"2006";"Personer";8001
"1866 Hadsel";"2007";"Personer";7907
"1866 Hadsel";"2008";"Personer";7970
"1866 Hadsel";"2009";"Personer";7950
"1866 Hadsel";"2010";"Personer";7981
"1866 Hadsel";"2011";"Personer";7924
"1866 Hadsel";"2012";"Personer";7937
"1866 Hadsel";"2013";"Personer";8050
"1866 Hadsel";"2014";"Personer";8112
"1866 Hadsel";"2015";"Personer";8057
"1866 Hadsel";"2016";"Personer";8082
"1866 Hadsel";"2017";"Personer";8009
"1866 Hadsel";"2018";"Personer";8042
"1866 Hadsel";"2019";"Personer";8091
"1867 Bø (Nordland)";"1986";"Personer";4106
"1867 Bø (Nordland)";"1987";"Personer";4042
"1867 Bø (Nordland)";"1988";"Personer";4012
"1867 Bø (Nordland)";"1989";"Personer";3931
"1867 Bø (Nordland)";"1990";"Personer";3814
